frame_id,p0_nose_x,p0_nose_y,p0_nose_c,p0_left_eye_x,p0_left_eye_y,p0_left_eye_c,p0_right_eye_x,p0_right_eye_y,p0_right_eye_c,p0_left_ear_x,p0_left_ear_y,p0_left_ear_c,p0_right_ear_x,p0_right_ear_y,p0_right_ear_c,p0_left_shoulder_x,p0_left_shoulder_y,p0_left_shoulder_c,p0_right_shoulder_x,p0_right_shoulder_y,p0_right_shoulder_c,p0_left_elbow_x,p0_left_elbow_y,p0_left_elbow_c,p0_right_elbow_x,p0_right_elbow_y,p0_right_elbow_c,p0_left_wrist_x,p0_left_wrist_y,p0_left_wrist_c,p0_right_wrist_x,p0_right_wrist_y,p0_right_wrist_c,p0_left_hip_x,p0_left_hip_y,p0_left_hip_c,p0_right_hip_x,p0_right_hip_y,p0_right_hip_c,p0_left_knee_x,p0_left_knee_y,p0_left_knee_c,p0_right_knee_x,p0_right_knee_y,p0_right_knee_c,p0_left_ankle_x,p0_left_ankle_y,p0_left_ankle_c,p0_right_ankle_x,p0_right_ankle_y,p0_right_ankle_c,p1_nose_x,p1_nose_y,p1_nose_c,p1_left_eye_x,p1_left_eye_y,p1_left_eye_c,p1_right_eye_x,p1_right_eye_y,p1_right_eye_c,p1_left_ear_x,p1_left_ear_y,p1_left_ear_c,p1_right_ear_x,p1_right_ear_y,p1_right_ear_c,p1_left_shoulder_x,p1_left_shoulder_y,p1_left_shoulder_c,p1_right_shoulder_x,p1_right_shoulder_y,p1_right_shoulder_c,p1_left_elbow_x,p1_left_elbow_y,p1_left_elbow_c,p1_right_elbow_x,p1_right_elbow_y,p1_right_elbow_c,p1_left_wrist_x,p1_left_wrist_y,p1_left_wrist_c,p1_right_wrist_x,p1_right_wrist_y,p1_right_wrist_c,p1_left_hip_x,p1_left_hip_y,p1_left_hip_c,p1_right_hip_x,p1_right_hip_y,p1_right_hip_c,p1_left_knee_x,p1_left_knee_y,p1_left_knee_c,p1_right_knee_x,p1_right_knee_y,p1_right_knee_c,p1_left_ankle_x,p1_left_ankle_y,p1_left_ankle_c,p1_right_ankle_x,p1_right_ankle_y,p1_right_ankle_c
56,145.33859252929688,123.16496276855469,0.10883797705173492,146.31082153320312,122.17497253417969,0.12123587727546692,144.36634826660156,122.17497253417969,0.10115763545036316,147.28305053710938,123.16496276855469,0.11342950165271759,143.3941192626953,122.17497253417969,0.11580207943916321,149.22752380371094,128.1149444580078,0.07254283130168915,141.44964599609375,127.12494659423828,0.10668856650590897,152.14422607421875,131.08493041992188,0.11408530920743942,138.532958984375,132.07492065429688,0.0493893176317215,155.06092834472656,136.034912109375,0.06617812067270279,136.58848571777344,136.034912109375,0.06795846670866013,147.28305053710938,138.014892578125,0.08832614123821259,143.3941192626953,138.014892578125,0.04870359227061272,148.2552947998047,146.92486572265625,0.04817294329404831,144.36634826660156,147.91485595703125,0.04047277569770813,144.36634826660156,155.83482360839844,0.01810346730053425,144.36634826660156,157.8148193359375,0.026482006534934044,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
57,145.4067840576172,123.24810791015625,0.1062941774725914,146.38134765625,122.26319885253906,0.11926763504743576,144.4322052001953,122.26319885253906,0.10125543922185898,147.3559112548828,123.24810791015625,0.11350007355213165,143.4576416015625,123.24810791015625,0.10227376222610474,149.3050537109375,127.18775177001953,0.0730486810207367,141.50851440429688,127.18775177001953,0.10322633385658264,152.228759765625,131.1273956298828,0.1049397811293602,138.58480834960938,132.1123046875,0.04323067143559456,156.12701416015625,137.03684997558594,0.07167788594961166,136.6356658935547,136.05194091796875,0.06263823807239532,147.3559112548828,138.02175903320312,0.07842442393302917,143.4576416015625,138.02175903320312,0.04805418848991394,148.33047485351562,146.88595581054688,0.04313252493739128,144.4322052001953,147.87086486816406,0.03499975800514221,144.4322052001953,156.7350616455078,0.016038475558161736,144.4322052001953,157.719970703125,0.03544628620147705,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
58,148.09271240234375,124.48392486572266,0.10283209383487701,149.08712768554688,123.49635314941406,0.10966476798057556,147.0983123779297,123.49635314941406,0.11833685636520386,150.08152770996094,123.49635314941406,0.13336578011512756,146.10391235351562,123.49635314941406,0.10423215478658676,151.07594299316406,128.43421936035156,0.07919977605342865,144.11509704589844,127.44664001464844,0.08128224313259125,155.05357360839844,131.3969268798828,0.11411906778812408,141.13186645507812,132.38450622558594,0.04606777802109718,158.0367889404297,136.3347930908203,0.06249406933784485,139.14305114746094,133.37208557128906,0.09830116480588913,151.07594299316406,138.3099365234375,0.05824512243270874,146.10391235351562,138.3099365234375,0.053130004554986954,152.07034301757812,147.19808959960938,0.06368735432624817,148.09271240234375,147.19808959960938,0.040532805025577545,147.0983123779297,158.06138610839844,0.015139824710786343,150.08152770996094,159.04896545410156,0.03237248584628105,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
59,149.56015014648438,124.56317901611328,0.11484398692846298,149.56015014648438,123.57874298095703,0.12239326536655426,148.5733642578125,123.57874298095703,0.12734948098659515,151.53369140625,123.57874298095703,0.11731166392564774,146.5998077392578,123.57874298095703,0.1531260907649994,152.52047729492188,128.50091552734375,0.10936682671308517,145.613037109375,128.50091552734375,0.11090155690908432,157.45436096191406,132.43865966796875,0.1743582934141159,142.6527099609375,133.423095703125,0.07373671978712082,160.41468811035156,136.37640380859375,0.12089904397726059,139.69236755371094,133.423095703125,0.11396020650863647,151.53369140625,138.3452606201172,0.09554407745599747,146.5998077392578,139.32969665527344,0.07974589616060257,153.5072479248047,148.1896209716797,0.04768294468522072,149.56015014648438,148.1896209716797,0.0434061698615551,152.52047729492188,159.01840209960938,0.030786799266934395,152.52047729492188,160.00283813476562,0.028485355898737907,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60,149.62290954589844,124.23468780517578,0.08842349797487259,150.62220764160156,124.23468780517578,0.10262082517147064,148.62359619140625,123.24681091308594,0.11911240220069885,151.6215057373047,124.23468780517578,0.13678573071956635,147.62429809570312,124.23468780517578,0.10345087200403214,152.6208038330078,129.17408752441406,0.0840621069073677,146.625,129.17408752441406,0.06564678251743317,157.6173095703125,132.13771057128906,0.11172313988208771,142.62779235839844,132.13771057128906,0.04873746261000633,160.61521911621094,135.10134887695312,0.05717258155345917,139.62989807128906,133.12559509277344,0.08870115876197815,152.6208038330078,140.04074096679688,0.05058855190873146,147.62429809570312,140.04074096679688,0.03623618930578232,153.6201171875,149.91952514648438,0.01891997642815113,150.62220764160156,147.9437713623047,0.028567906469106674,154.61941528320312,156.8346710205078,0.01622825488448143,153.6201171875,158.8104248046875,0.011741487309336662,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
61,148.99085998535156,124.4480209350586,0.1106310784816742,149.97950744628906,123.45291137695312,0.14440900087356567,148.00221252441406,123.45291137695312,0.13214637339115143,151.956787109375,123.45291137695312,0.11838111281394958,147.01358032226562,123.45291137695312,0.10996239632368088,152.9454345703125,128.42848205566406,0.12292643636465073,146.02493286132812,128.42848205566406,0.12732753157615662,156.90000915527344,132.408935546875,0.11375304311513901,142.0703582763672,131.413818359375,0.07579962909221649,160.85458374023438,136.38938903808594,0.07419225573539734,138.11578369140625,134.39915466308594,0.1063060387969017,151.956787109375,140.36984252929688,0.07953177392482758,147.01358032226562,140.36984252929688,0.077255979180336,152.9454345703125,149.32586669921875,0.022602489218115807,150.96815490722656,148.33074951171875,0.0273855309933424,154.92271423339844,158.28187561035156,0.03896139934659004,151.956787109375,160.27210998535156,0.036286868155002594,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
62,149.31080627441406,124.5401382446289,0.13246822357177734,150.2847137451172,123.55943298339844,0.1503136157989502,148.3369140625,123.55943298339844,0.14522865414619446,151.25860595703125,124.5401382446289,0.11840031296014786,147.36302185058594,123.55943298339844,0.10211187601089478,153.20639038085938,128.46295166015625,0.11629979312419891,145.4152374267578,128.46295166015625,0.12755563855171204,158.07586669921875,133.36648559570312,0.10869952291250229,141.5196533203125,132.38577270507812,0.07357294112443924,160.02365112304688,136.30859375,0.07232788950204849,137.6240692138672,134.34718322753906,0.08228742331266403,152.2324981689453,140.23141479492188,0.08082423359155655,147.36302185058594,140.23141479492188,0.06574240326881409,153.20639038085938,150.03848266601562,0.031135855242609978,151.25860595703125,150.03848266601562,0.027482537552714348,154.18028259277344,158.8648223876953,0.03627074509859085,152.2324981689453,159.8455352783203,0.03845326602458954,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,148.3378143310547,126.13333129882812,0.1469031721353531,149.3362274169922,125.14833068847656,0.14904697239398956,148.3378143310547,125.14833068847656,0.1623966544866562,151.33303833007812,125.14833068847656,0.21303527057170868,146.34100341796875,125.14833068847656,0.1541682928800583,152.33143615722656,130.0733184814453,0.12850990891456604,145.34259033203125,130.0733184814453,0.13996070623397827,157.32347106933594,134.0133056640625,0.11526790261268616,141.34896850585938,134.0133056640625,0.08389080315828323,161.31710815429688,137.9532928466797,0.09939749538898468,139.35215759277344,136.96829223632812,0.06882671266794205,152.33143615722656,141.89328002929688,0.08621913939714432,147.3394012451172,141.89328002929688,0.07110223174095154,154.32826232910156,151.74325561523438,0.0256747305393219,150.33462524414062,150.7582550048828,0.029769781976938248,155.32666015625,161.59323120117188,0.044706229120492935,151.33303833007812,161.59323120117188,0.031086301431059837,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,149.19515991210938,127.53527069091797,0.12331696599721909,150.18099975585938,126.54963684082031,0.1468600183725357,148.20933532714844,126.54963684082031,0.13708464801311493,151.1668243408203,126.54963684082031,0.13922710716724396,146.23768615722656,126.54963684082031,0.1420792192220688,153.13848876953125,131.47779846191406,0.12048675864934921,146.23768615722656,131.47779846191406,0.094458669424057,158.067626953125,134.43470764160156,0.11158926784992218,142.2943572998047,134.43470764160156,0.11920677125453949,161.02511596679688,138.3772430419922,0.07987959682941437,139.33688354492188,138.3772430419922,0.07211711257696152,153.13848876953125,144.29104614257812,0.09395819902420044,148.20933532714844,144.29104614257812,0.07483147084712982,153.13848876953125,153.16175842285156,0.035776231437921524,151.1668243408203,152.17611694335938,0.031492576003074646,155.11013793945312,163.01809692382812,0.0330791138112545,155.11013793945312,163.01809692382812,0.03272369131445885,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
65,150.0554962158203,129.48085021972656,0.10180023312568665,150.0554962158203,128.4860382080078,0.12511470913887024,148.09396362304688,128.4860382080078,0.14459246397018433,152.01702880859375,128.4860382080078,0.09918331354856491,147.1132049560547,129.48085021972656,0.1325749009847641,152.997802734375,134.4549102783203,0.11987323313951492,146.13243103027344,133.46009826660156,0.1029612123966217,156.92086791992188,138.43414306640625,0.09144065529108047,142.20936584472656,137.4393310546875,0.1277320683002472,160.8439483642578,141.4185791015625,0.08024875819683075,139.26705932617188,142.41339111328125,0.09789761155843735,152.01702880859375,146.39263916015625,0.08938778936862946,148.09396362304688,146.39263916015625,0.06805890053510666,154.95933532714844,155.345947265625,0.043464545160532,151.03627014160156,154.35113525390625,0.0423634797334671,157.90164184570312,165.2940673828125,0.027578042820096016,158.88241577148438,169.27330017089844,0.02198641188442707,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,148.87338256835938,132.8886260986328,0.11438365280628204,149.84634399414062,131.90286254882812,0.10673276335000992,147.90040588378906,131.90286254882812,0.13110874593257904,150.81930541992188,131.90286254882812,0.1092742457985878,146.9274444580078,131.90286254882812,0.09922187030315399,152.76524353027344,136.83169555664062,0.11360315978527069,144.98150634765625,136.83169555664062,0.13942337036132812,157.63006591796875,140.77476501464844,0.07083170115947723,142.06260681152344,139.78900146484375,0.1470618098974228,155.68414306640625,141.7605438232422,0.07784593105316162,139.14370727539062,143.73207092285156,0.1146448403596878,151.79226684570312,148.66091918945312,0.0987846702337265,146.9274444580078,148.66091918945312,0.07720422744750977,154.71116638183594,157.5328369140625,0.05951789394021034,151.79226684570312,157.5328369140625,0.026328232139348984,158.60304260253906,168.37628173828125,0.029413355514407158,157.63006591796875,169.36204528808594,0.028229661285877228,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
67,149.12286376953125,132.75428771972656,0.11773118376731873,149.12286376953125,131.76507568359375,0.1452261358499527,148.13442993164062,131.76507568359375,0.15334351360797882,151.09970092773438,131.76507568359375,0.17314638197422028,147.14602661132812,131.76507568359375,0.14771947264671326,152.08810424804688,136.7111358642578,0.14288032054901123,145.169189453125,136.7111358642578,0.18678349256515503,157.03021240234375,140.66798400878906,0.06111995875835419,141.21551513671875,140.66798400878906,0.12240201979875565,155.05337524414062,140.66798400878906,0.09052939713001251,139.23867797851562,143.63563537597656,0.09712675958871841,152.08810424804688,147.5924835205078,0.09519705921411514,147.14602661132812,147.5924835205078,0.0994446873664856,154.06494140625,157.484619140625,0.06787948310375214,153.0765380859375,156.49539184570312,0.03634524345397949,159.00704956054688,169.35516357421875,0.026197394356131554,159.00704956054688,170.34437561035156,0.02989177592098713,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
68,148.06687927246094,135.76449584960938,0.12992548942565918,149.04566955566406,134.7751007080078,0.14550599455833435,148.06687927246094,135.76449584960938,0.10790432244539261,151.0032501220703,135.76449584960938,0.11025810986757278,146.1092987060547,135.76449584960938,0.15377725660800934,151.98204040527344,140.7115478515625,0.11368083208799362,145.13050842285156,140.7115478515625,0.14098864793777466,157.8547821044922,143.67977905273438,0.06701083481311798,141.21534729003906,144.669189453125,0.15945613384246826,156.87599182128906,144.669189453125,0.03607844188809395,139.2577667236328,148.6268310546875,0.12827835977077484,151.98204040527344,152.58445739746094,0.09500638395547867,147.0880889892578,152.58445739746094,0.11002536118030548,153.9396209716797,161.4891357421875,0.07373461127281189,150.0244598388672,160.49972534179688,0.015467180870473385,159.81236267089844,173.362060546875,0.047017183154821396,159.81236267089844,174.35147094726562,0.024990156292915344,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
69,148.60504150390625,137.31138610839844,0.11651753634214401,148.60504150390625,136.31680297851562,0.1335543394088745,147.62908935546875,136.31680297851562,0.1074768528342247,150.55694580078125,137.31138610839844,0.13395047187805176,145.6772003173828,137.31138610839844,0.11045385152101517,151.53289794921875,142.2843017578125,0.10847874730825424,145.6772003173828,141.2897186279297,0.11303110420703888,156.4126434326172,145.26803588867188,0.08307424187660217,141.7733917236328,145.26803588867188,0.1326717585325241,158.3645477294922,148.2517852783203,0.06149423122406006,139.8214874267578,150.24095153808594,0.11202854663133621,151.53289794921875,153.22470092773438,0.08595152944326401,146.65313720703125,152.23011779785156,0.08520127832889557,153.48480224609375,162.17593383789062,0.07647307217121124,153.48480224609375,163.17051696777344,0.016820771619677544,159.3404998779297,172.1217498779297,0.04310022294521332,159.3404998779297,173.1163330078125,0.028031496331095695,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
70,148.27317810058594,140.31053161621094,0.10178893804550171,149.2536163330078,139.32919311523438,0.15485885739326477,147.29273986816406,139.32919311523438,0.13063055276870728,150.2340545654297,140.31053161621094,0.06393357366323471,146.3123016357422,140.31053161621094,0.09139999002218246,151.21449279785156,145.21722412109375,0.06033472344279289,145.3318634033203,144.2358856201172,0.06537586450576782,158.0775604248047,149.142578125,0.05068431794643402,140.42967224121094,151.10525512695312,0.09183776378631592,156.11668395996094,150.12391662597656,0.024955684319138527,139.44923400878906,156.01194763183594,0.0830276757478714,152.19493103027344,157.97462463378906,0.041209492832422256,148.27317810058594,157.97462463378906,0.06007511168718338,153.1753692626953,165.82533264160156,0.050538960844278336,152.19493103027344,165.82533264160156,0.028160179033875465,162.97975158691406,173.67604064941406,0.04753895848989487,160.03843688964844,173.67604064941406,0.026501640677452087,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
71,147.22335815429688,141.63311767578125,0.09316985309123993,148.2121124267578,140.65438842773438,0.09264349937438965,147.22335815429688,141.63311767578125,0.08778908103704453,150.18963623046875,141.63311767578125,0.08392301201820374,145.24583435058594,141.63311767578125,0.059360504150390625,151.1783905029297,146.5267791748047,0.06159944832324982,144.257080078125,147.50550842285156,0.06429247558116913,157.11093139648438,150.4416961669922,0.04721798375248909,141.2908172607422,151.42042541503906,0.1389431208372116,157.11093139648438,151.42042541503906,0.03648032993078232,139.31329345703125,156.3140869140625,0.0692862868309021,152.16714477539062,158.27154541015625,0.03150344267487526,148.2121124267578,159.25027465820312,0.04887114092707634,152.16714477539062,166.1013946533203,0.05556955188512802,150.18963623046875,166.1013946533203,0.027126792818307877,159.0884552001953,173.9312286376953,0.03741145506501198,158.0996856689453,173.9312286376953,0.0242792759090662,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
72,146.80435180664062,141.78448486328125,0.08629189431667328,148.76702880859375,140.80050659179688,0.10002339631319046,146.80435180664062,140.80050659179688,0.08901644498109818,149.7483673095703,141.78448486328125,0.09120167791843414,145.82301330566406,141.78448486328125,0.06387151777744293,151.7110595703125,146.70436096191406,0.07506199926137924,143.86033630371094,147.68833923339844,0.07229539006948471,156.6177520751953,149.6562957763672,0.05125322937965393,140.91632080078125,151.62425231933594,0.09459441900253296,138.95364379882812,157.52810668945312,0.03410426899790764,138.95364379882812,157.52810668945312,0.07315386831760406,151.7110595703125,158.5120849609375,0.024399274960160255,147.7856903076172,159.49606323242188,0.06351407617330551,151.7110595703125,166.38389587402344,0.05791769549250603,151.7110595703125,166.38389587402344,0.025053491815924644,159.561767578125,174.25570678710938,0.03056839108467102,159.561767578125,174.25570678710938,0.016409175470471382,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
73,145.8634033203125,142.73524475097656,0.10491099208593369,147.80984497070312,142.73524475097656,0.09560133516788483,144.8901824951172,142.73524475097656,0.0982644110918045,143.91696166992188,142.73524475097656,0.08943051099777222,147.80984497070312,142.73524475097656,0.06596953421831131,142.94374084472656,148.65200805664062,0.05301876738667488,151.70274353027344,147.66587829589844,0.03837626054883003,140.02407836914062,154.56875610351562,0.03814367204904556,157.5420684814453,153.5826416015625,0.04375103488564491,138.07763671875,159.4993896484375,0.0848953053355217,158.51528930664062,155.5548858642578,0.048444733023643494,151.70274353027344,159.4993896484375,0.03456360474228859,152.67596435546875,160.4855194091797,0.04459789767861366,152.67596435546875,166.4022674560547,0.04500332102179527,152.67596435546875,166.4022674560547,0.017201995477080345,159.48851013183594,173.30514526367188,0.03776125982403755,159.48851013183594,172.31903076171875,0.036587610840797424,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
74,146.44140625,142.9086151123047,0.028295433148741722,147.42115783691406,141.91119384765625,0.029616450890898705,143.50218200683594,142.9086151123047,0.03171948716044426,143.50218200683594,143.90603637695312,0.081739142537117,148.40090942382812,143.90603637695312,0.03449421375989914,141.54269409179688,149.89059448242188,0.03671012818813324,153.29962158203125,148.89315795898438,0.038296058773994446,138.60345458984375,158.86740112304688,0.05681620538234711,157.21859741210938,153.88027954101562,0.03185820206999779,137.62371826171875,159.8648223876953,0.06761971861124039,157.21859741210938,153.88027954101562,0.03337628021836281,141.54269409179688,150.8880157470703,0.009069126099348068,152.31988525390625,150.8880157470703,0.013545205816626549,137.62371826171875,163.85452270507812,0.015935011208057404,151.3401336669922,163.85452270507812,0.02443409152328968,160.1578369140625,172.83132934570312,0.022050412371754646,157.21859741210938,173.82876586914062,0.033949196338653564,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
