frame_id,p0_nose,p0_left_eye,p0_right_eye,p0_left_ear,p0_right_ear,p0_left_shoulder,p0_right_shoulder,p0_left_elbow,p0_right_elbow,p0_left_wrist,p0_right_wrist,p0_left_hip,p0_right_hip,p0_left_knee,p0_right_knee,p0_left_ankle,p0_right_ankle,p1_nose,p1_left_eye,p1_right_eye,p1_left_ear,p1_right_ear,p1_left_shoulder,p1_right_shoulder,p1_left_elbow,p1_right_elbow,p1_left_wrist,p1_right_wrist,p1_left_hip,p1_right_hip,p1_left_knee,p1_right_knee,p1_left_ankle,p1_right_ankle,p0_average,p1_average
1,2.002953259821317,2.006532406142689,2.5188199240714444,1.899193083708713,3.271987182432733,0.9283779523635747,1.3309614559452774,1.106656222162207,7.740470411137445,2.0165099957081045,11.46398285114378,1.2586503930024426,3.3703575744421483,1.3566717689541306,7.898446914215667,0.33392031547447193,4.855083593299626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2564456061191627,0.0
2,1.8458583026857411,0.8541044227330634,1.295060547287986,1.8586584642451482,1.3011680301538522,0.9368204670317708,0.9254636540730784,3.091358938072334,11.200306593026431,0.8681290813444877,5.1985909736474385,3.989519849841779,2.983378514624861,1.1073592278002498,3.8720787606261404,0.7770981266167577,0.2563907488297838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4918438060377004,0.0
3,0.7699597241516238,1.282897960947415,1.2834922607760537,1.0541175940895826,1.0541175940895826,2.650147276921727,1.0333773100183328,3.308968039875805,5.88209614185789,2.94113075643248,6.975041361883031,1.0201123468667002,3.19293611445408,3.977094448236554,1.3043311125626813,2.2086763831408525,2.2070065240218666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4791472323721324,0.0
4,2.459134524813056,0.48622328091781064,1.4591521257208624,14.598156775887928,0.45004903576213284,3.511317582994984,9.322563687419331,1.0663626601286895,7.27416450927912,10.339362651224018,13.51033099461135,3.2394044624915095,2.437734055450487,2.3268502428954565,4.237303339581749,0.36605652987181697,2.1870351804708483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.663011861148302,0.0
5,0.9652571479378081,1.3377805087619459,1.342713935682454,0.49649056030393285,1.2216715863871754,1.6344841955153615,3.33685172857692,5.47146364288079,8.655270379111363,6.0954540976468365,23.975459930931116,14.312185841643883,3.8059522180540517,1.5057272392728227,2.6527527115972864,1.8293035578203451,1.697719956599724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72567877874846,0.0
6,0.9451686113490593,1.931333906319985,2.162169543584463,2.1796647072763013,2.158945541872716,1.3206710597702616,5.014662248138346,1.556970772686337,8.874978015149118,11.860230306070402,12.90637466627382,3.778007951114356,4.495491813264698,1.94392495542439,3.1634493053073167,13.38279235432821,6.988205105650984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98017887432828,0.0
7,3.9124411222465763,1.7214807359351252,1.7214807359351252,1.5521947941713465,2.4605483704361055,2.541594992561866,2.3910659419740465,7.38309186296575,6.0605397508337235,9.179092911096006,3.9943667784393644,1.3898313275533434,1.508886094912097,0.6788511125060378,0.3323045374631571,14.959231883494738,19.986968569904345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8102336189663975,0.0
8,1.2184155791771059,2.053057946375256,2.053057946375256,2.6257366835897877,0.8531525768126433,3.245242880607019,2.004371626440804,8.13757539829044,5.446962068957015,6.695871790773354,5.998665945065745,1.9162623687112386,3.810855423388637,1.557898444347982,18.56829463834014,15.773989476146685,21.40207478463085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08008738694294,0.0
9,3.0181548719396414,3.236441144829237,3.7418652125433263,3.0333178537811207,3.8476844512821504,3.5130039603668535,3.86902748260485,31.83500421898506,3.8882019049977856,8.36059005125559,8.182475579595518,0.6117623776530624,3.328853025405521,3.7680033531764403,1.4503599026106622,3.6378628030403486,23.344660172053143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.627486374477665,0.0
10,5.943975438009926,7.063116838172692,5.660272673663937,5.071509743110947,4.264033535034869,7.77386139504724,3.5684213849624795,5.597906511420001,5.240272306726585,69.6187497446875,4.992622086631456,5.724813604486194,2.5004845023987965,13.237304268840575,8.839262822953893,5.848575079214839,2.535301835629138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.616499045352414,0.0
