frame_id,p0_nose_x,p0_nose_y,p0_nose_c,p0_left_eye_x,p0_left_eye_y,p0_left_eye_c,p0_right_eye_x,p0_right_eye_y,p0_right_eye_c,p0_left_ear_x,p0_left_ear_y,p0_left_ear_c,p0_right_ear_x,p0_right_ear_y,p0_right_ear_c,p0_left_shoulder_x,p0_left_shoulder_y,p0_left_shoulder_c,p0_right_shoulder_x,p0_right_shoulder_y,p0_right_shoulder_c,p0_left_elbow_x,p0_left_elbow_y,p0_left_elbow_c,p0_right_elbow_x,p0_right_elbow_y,p0_right_elbow_c,p0_left_wrist_x,p0_left_wrist_y,p0_left_wrist_c,p0_right_wrist_x,p0_right_wrist_y,p0_right_wrist_c,p0_left_hip_x,p0_left_hip_y,p0_left_hip_c,p0_right_hip_x,p0_right_hip_y,p0_right_hip_c,p0_left_knee_x,p0_left_knee_y,p0_left_knee_c,p0_right_knee_x,p0_right_knee_y,p0_right_knee_c,p0_left_ankle_x,p0_left_ankle_y,p0_left_ankle_c,p0_right_ankle_x,p0_right_ankle_y,p0_right_ankle_c,p1_nose_x,p1_nose_y,p1_nose_c,p1_left_eye_x,p1_left_eye_y,p1_left_eye_c,p1_right_eye_x,p1_right_eye_y,p1_right_eye_c,p1_left_ear_x,p1_left_ear_y,p1_left_ear_c,p1_right_ear_x,p1_right_ear_y,p1_right_ear_c,p1_left_shoulder_x,p1_left_shoulder_y,p1_left_shoulder_c,p1_right_shoulder_x,p1_right_shoulder_y,p1_right_shoulder_c,p1_left_elbow_x,p1_left_elbow_y,p1_left_elbow_c,p1_right_elbow_x,p1_right_elbow_y,p1_right_elbow_c,p1_left_wrist_x,p1_left_wrist_y,p1_left_wrist_c,p1_right_wrist_x,p1_right_wrist_y,p1_right_wrist_c,p1_left_hip_x,p1_left_hip_y,p1_left_hip_c,p1_right_hip_x,p1_right_hip_y,p1_right_hip_c,p1_left_knee_x,p1_left_knee_y,p1_left_knee_c,p1_right_knee_x,p1_right_knee_y,p1_right_knee_c,p1_left_ankle_x,p1_left_ankle_y,p1_left_ankle_c,p1_right_ankle_x,p1_right_ankle_y,p1_right_ankle_c
0,89.16072845458984,61.32468795776367,0.9960505366325378,92.15980529785156,57.330223083496094,1.1933683156967163,84.1622543334961,55.33299255371094,0.8351385593414307,96.15858459472656,57.330223083496094,0.29016369581222534,66.16777038574219,55.33299255371094,0.7270517945289612,99.15766906738281,87.28871154785156,0.2993544638156891,40.17572784423828,87.28871154785156,0.25534990429878235,135.14663696289062,100.27072143554688,0.36483609676361084,25.18031883239746,135.2222900390625,0.49512553215026855,166.1371612548828,94.27902221679688,0.3251394033432007,57.17052459716797,133.2250518798828,0.3224054276943207,83.16256713867188,172.17108154296875,0.1655011922121048,43.174808502197266,173.16970825195312,0.1951930671930313,98.15797424316406,237.08114624023438,0.25401803851127625,28.179401397705078,237.08114624023438,0.1777174025774002,98.15797424316406,237.08114624023438,0.07939974218606949,23.180931091308594,237.08114624023438,0.07307098060846329,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,99.86319732666016,59.233158111572266,0.8190187811851501,101.86209106445312,54.2423210144043,0.8280061483383179,94.8659439086914,51.24781799316406,0.8326449394226074,101.86209106445312,56.23865509033203,0.16561667621135712,75.87640380859375,50.24965286254883,0.7034325003623962,97.86429595947266,85.18550109863281,0.240536630153656,43.894012451171875,81.19283294677734,0.16132864356040955,122.85054016113281,107.14517974853516,0.23752780258655548,28.902263641357422,123.11585235595703,0.29203033447265625,139.8411865234375,105.14884185791016,0.1434856504201889,67.88079833984375,116.1286849975586,0.278577983379364,84.87145233154297,170.02969360351562,0.1184106171131134,46.892356872558594,171.02786254882812,0.09855964034795761,101.86209106445312,238.90322875976562,0.17554539442062378,35.898414611816406,238.90322875976562,0.13668613135814667,102.86154174804688,238.90322875976562,0.043338336050510406,17.90831756591797,238.90322875976562,0.04023750498890877,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,217.29165649414062,90.12953186035156,0.4065128564834595,222.28677368164062,86.13798522949219,0.36537596583366394,217.29165649414062,83.14431762695312,0.35326194763183594,246.26333618164062,84.1422119140625,0.9638567566871643,247.26235961914062,83.14431762695312,0.48464009165763855,252.25747680664062,118.07036590576172,0.16481362283229828,267.2428283691406,91.12741088867188,0.08398071676492691,243.26626586914062,169.96047973632812,0.40327540040016174,241.26821899414062,162.97528076171875,0.012133948504924774,202.30630493164062,163.97317504882812,0.20633888244628906,198.31021118164062,158.98373413085938,0.04024606570601463,276.2340393066406,206.88230895996094,0.03857780620455742,294.2164611816406,197.9013214111328,0.030689001083374023,188.31997680664062,220.85272216796875,0.03692597150802612,224.28482055664062,214.8654022216797,0.03236822783946991,231.27798461914062,224.84426879882812,0.027872471138834953,260.2496643066406,237.81680297851562,0.027147499844431877,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,216.50241088867188,89.02629089355469,0.44024693965911865,222.4971923828125,85.03255462646484,0.3699924647808075,216.50241088867188,81.038818359375,0.324186772108078,247.4754638671875,85.03255462646484,0.8978997468948364,247.4754638671875,84.03411865234375,0.38875865936279297,254.46937561035156,115.98400115966797,0.13365519046783447,264.460693359375,88.0278549194336,0.07977121323347092,244.47805786132812,169.8994140625,0.39612311124801636,240.48153686523438,163.9088134765625,0.028404919430613518,201.51544189453125,163.9088134765625,0.26660335063934326,201.51544189453125,155.92135620117188,0.055196937173604965,277.4493713378906,206.8414764404297,0.04070039838552475,294.4346008300781,199.85243225097656,0.025354590266942978,188.52674865722656,219.82110595703125,0.06697273999452591,223.49632263183594,216.8258056640625,0.04554027318954468,231.48936462402344,223.81484985351562,0.030673133209347725,260.46417236328125,236.79449462890625,0.03485901653766632,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4,216.90142822265625,90.39787292480469,0.38312649726867676,223.85415649414062,86.41680145263672,0.3758714199066162,215.90818786621094,82.43572998046875,0.34270021319389343,246.69879150390625,85.4215316772461,0.9984138011932373,247.6920166015625,84.42626190185547,0.3771536648273468,255.6379852294922,116.27487182617188,0.12669463455677032,258.61773681640625,88.40733337402344,0.04359550029039383,245.70553588867188,171.01466369628906,0.41019606590270996,241.73255920410156,165.0430450439453,0.014069811441004276,202.99600219726562,164.0477752685547,0.27219098806381226,199.0230255126953,157.08090209960938,0.026906510815024376,278.48260498046875,207.839599609375,0.038546495139598846,295.3677978515625,202.86328125,0.018872804939746857,188.0973358154297,219.7828369140625,0.05331284552812576,223.85415649414062,217.79229736328125,0.05577509477734566,231.80010986328125,223.763916015625,0.023831186816096306,261.59747314453125,236.70242309570312,0.028655793517827988,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,102.84071350097656,62.85133743286133,0.9529634118080139,102.84071350097656,57.856788635253906,1.317006230354309,98.84092712402344,57.856788635253906,1.2831839323043823,79.84193420410156,57.856788635253906,0.2473904937505722,80.84188079833984,57.856788635253906,0.7234929800033569,78.84198760986328,86.82518005371094,0.07008242607116699,69.84246826171875,82.82954406738281,0.17537221312522888,78.84198760986328,127.78050231933594,0.14909058809280396,113.84012603759766,87.8240966796875,0.45682311058044434,99.84087371826172,122.78594970703125,0.31218042969703674,166.83731079101562,80.83172607421875,0.23648406565189362,79.84193420410156,167.73690795898438,0.1419011652469635,49.843528747558594,168.73580932617188,0.12580899894237518,105.8405532836914,230.66827392578125,0.15027573704719543,37.84416198730469,237.66064453125,0.2983209490776062,191.83599853515625,79.83280944824219,0.01668400689959526,176.8367919921875,79.83280944824219,0.06174943223595619,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,96.67558288574219,66.03807067871094,0.7859393954277039,96.67558288574219,60.04859924316406,1.3054016828536987,90.68712615966797,60.04859924316406,1.3665313720703125,72.72174835205078,61.046844482421875,0.1516917198896408,71.72367858886719,61.046844482421875,0.4851541817188263,84.69866943359375,89.99596405029297,0.0832567811012268,56.752525329589844,87.00122833251953,0.20623226463794708,76.71405029296875,122.93806457519531,0.051515281200408936,102.6640396118164,100.9766616821289,0.39965102076530457,97.67366027832031,115.95034790039062,0.16793955862522125,152.56787109375,93.98894500732422,0.2872718274593353,78.710205078125,168.85736083984375,0.1257369965314865,46.77176284790039,171.8520965576172,0.10681156069040298,104.66019439697266,228.75209045410156,0.12695717811584473,38.78715133666992,238.7345428466797,0.23376457393169403,105.65827178955078,238.7345428466797,0.048255447298288345,38.78715133666992,177.84156799316406,0.023108426481485367,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7,212.1376953125,89.60260009765625,0.4126572906970978,217.10887145996094,85.60678100585938,0.4894614815711975,214.12615966796875,83.60885620117188,0.3287913203239441,243.9531707763672,86.60572814941406,0.9957855343818665,244.94740295410156,86.60572814941406,0.5050404667854309,255.88397216796875,116.57444763183594,0.11125119775533676,253.8955078125,89.60260009765625,0.022775907069444656,244.94740295410156,172.5160369873047,0.4350754916667938,222.0800323486328,139.55044555664062,0.024943042546510696,202.19537353515625,165.52334594726562,0.27599281072616577,197.2241973876953,99.59217834472656,0.032631997019052505,277.7571105957031,216.47015380859375,0.02568676322698593,261.849365234375,217.4691162109375,0.0187149029225111,186.28762817382812,220.46597290039062,0.05340372398495674,222.0800323486328,220.46597290039062,0.015916503965854645,186.28762817382812,226.459716796875,0.01871681958436966,257.8724365234375,236.44927978515625,0.009059250354766846,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8,212.75103759765625,90.29208374023438,0.5313280820846558,217.74317932128906,86.29605102539062,0.5778353810310364,214.74789428710938,83.29904174804688,0.37650424242019653,243.70230102539062,87.29505920410156,0.7087746262550354,244.70071411132812,86.29605102539062,0.518920361995697,255.68341064453125,119.26325225830078,0.10461798310279846,256.6818542480469,89.29307556152344,0.03143052011728287,243.70230102539062,173.20956420898438,0.4046389162540436,222.73532104492188,139.24337768554688,0.022394254803657532,201.76834106445312,166.21652221679688,0.36031678318977356,195.7777862548828,99.28312683105469,0.04176734387874603,276.650390625,216.1668243408203,0.03221210464835167,261.6739807128906,218.1648406982422,0.021069688722491264,185.79351806640625,220.16285705566406,0.05760040506720543,221.7368927001953,220.16285705566406,0.04078032448887825,185.79351806640625,226.15689086914062,0.017519833520054817,251.689697265625,236.14695739746094,0.02070940099656582,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9,213.79078674316406,90.5447998046875,0.5679856538772583,218.78607177734375,87.55792236328125,0.5654993057250977,214.78985595703125,84.571044921875,0.4816085696220398,242.7634735107422,87.55792236328125,1.0150301456451416,243.76254272460938,86.56230163574219,0.4207366108894348,253.75311279296875,118.42230224609375,0.11504224687814713,261.7455749511719,92.53605651855469,0.049500953406095505,243.76254272460938,174.17730712890625,0.38783934712409973,223.7813720703125,138.33480834960938,0.02704601362347603,201.80209350585938,167.20794677734375,0.3279349207878113,253.75311279296875,199.0679473876953,0.03777075558900833,276.7314453125,221.96731567382812,0.02955666184425354,262.74462890625,216.98919677734375,0.01593594439327717,186.81622314453125,221.96731567382812,0.0618930459022522,221.7832489013672,219.97607421875,0.03457924723625183,185.81716918945312,225.94981384277344,0.032354943454265594,220.78419494628906,234.9104461669922,0.011674136854708195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
